Time,accX,accY,accZ,DT,Hour
1573585130006.0,2.8415880000000002,-8.7173605,-3.7264526,2019-11-12 12:58:50.006000-06:00,2019-11-12 12:00
1573585130056.0,2.9248366000000003,-8.695067,-3.7523067,2019-11-12 12:58:50.056000-06:00,2019-11-12 12:00
1573585130106.0,2.9545527000000003,-8.694537,-3.723732,2019-11-12 12:58:50.106000-06:00,2019-11-12 12:00
1573585130156.0,2.9147282000000003,-8.747806,-3.6437163,2019-11-12 12:58:50.156000-06:00,2019-11-12 12:00
1573585130206.0,2.8418553,-8.736946000000001,-3.5006652000000003,2019-11-12 12:58:50.206000-06:00,2019-11-12 12:00
1573585130256.0,2.777217,-8.729460000000001,-3.5453758,2019-11-12 12:58:50.256000-06:00,2019-11-12 12:00
1573585130306.0,2.7574577000000002,-8.773146,-3.7239742,2019-11-12 12:58:50.306000-06:00,2019-11-12 12:00
1573585130356.0,2.838134,-8.781802,-3.7859883,2019-11-12 12:58:50.356000-06:00,2019-11-12 12:00
1573585130406.0,2.9138825,-8.722445500000001,-3.5828824,2019-11-12 12:58:50.406000-06:00,2019-11-12 12:00
1573585130456.0,2.9098718,-8.754628,-3.4910550000000002,2019-11-12 12:58:50.456000-06:00,2019-11-12 12:00
1573585130506.0,2.9342412999999996,-8.704495,-3.5342064,2019-11-12 12:58:50.506000-06:00,2019-11-12 12:00
1573585130556.0,2.8656745,-8.752432,-3.618115,2019-11-12 12:58:50.556000-06:00,2019-11-12 12:00
1573585130606.0,2.820712,-8.773028,-3.6309085,2019-11-12 12:58:50.606000-06:00,2019-11-12 12:00
1573585130656.0,2.8610257999999997,-8.756688,-3.615674,2019-11-12 12:58:50.656000-06:00,2019-11-12 12:00
1573585130706.0,2.8692493,-8.7333145,-3.5749426,2019-11-12 12:58:50.706000-06:00,2019-11-12 12:00
1573585130756.0,2.848765,-8.754621,-3.5954347,2019-11-12 12:58:50.756000-06:00,2019-11-12 12:00
1573585130806.0,2.9150139999999998,-8.751006,-3.6979716000000002,2019-11-12 12:58:50.806000-06:00,2019-11-12 12:00
1573585130857.0,2.947351,-8.720725,-3.6775634,2019-11-12 12:58:50.857000-06:00,2019-11-12 12:00
1573585130906.0,2.8446286,-8.734826,-3.5928660000000003,2019-11-12 12:58:50.906000-06:00,2019-11-12 12:00
1573585130956.0,2.856697,-8.763049,-3.5861897000000003,2019-11-12 12:58:50.956000-06:00,2019-11-12 12:00
1573585131006.0,2.9598237999999997,-8.715905000000001,-3.5170171000000003,2019-11-12 12:58:51.006000-06:00,2019-11-12 12:00
1573585131056.0,2.8936923,-8.773511,-3.5600574000000003,2019-11-12 12:58:51.056000-06:00,2019-11-12 12:00
1573585131106.0,2.8262708,-8.761362,-3.6459875,2019-11-12 12:58:51.106000-06:00,2019-11-12 12:00
1573585131156.0,2.8810897,-8.786955,-3.6391248999999997,2019-11-12 12:58:51.156000-06:00,2019-11-12 12:00
1573585131206.0,2.922757,-8.7623415,-3.5400089999999995,2019-11-12 12:58:51.206000-06:00,2019-11-12 12:00
1573585131256.0,2.8507912,-8.731991,-3.5565752999999996,2019-11-12 12:58:51.256000-06:00,2019-11-12 12:00
1573585131306.0,2.8586812000000004,-8.763539999999999,-3.6396816,2019-11-12 12:58:51.306000-06:00,2019-11-12 12:00
1573585131356.0,2.8801923,-8.731554,-3.6072865,2019-11-12 12:58:51.356000-06:00,2019-11-12 12:00
1573585131406.0,2.9526987,-8.80758,-3.6700482000000005,2019-11-12 12:58:51.406000-06:00,2019-11-12 12:00
1573585131456.0,2.8856377999999996,-8.703344,-3.4427426,2019-11-12 12:58:51.456000-06:00,2019-11-12 12:00
1573585131506.0,2.820622,-8.752427,-3.6136129999999995,2019-11-12 12:58:51.506000-06:00,2019-11-12 12:00
1573585131556.0,2.8405263,-8.784291,-3.6710265,2019-11-12 12:58:51.556000-06:00,2019-11-12 12:00
1573585131606.0,2.8132943999999998,-8.73214,-3.5152678,2019-11-12 12:58:51.606000-06:00,2019-11-12 12:00
1573585131656.0,2.907706,-8.779688,-3.5273607000000005,2019-11-12 12:58:51.656000-06:00,2019-11-12 12:00
1573585131706.0,2.8619828,-8.753109,-3.5948255,2019-11-12 12:58:51.706000-06:00,2019-11-12 12:00
1573585131756.0,2.8250987999999997,-8.766012,-3.5875504,2019-11-12 12:58:51.756000-06:00,2019-11-12 12:00
1573585131806.0,2.873471,-8.732707000000001,-3.5878089999999996,2019-11-12 12:58:51.806000-06:00,2019-11-12 12:00
1573585131856.0,2.8700634999999997,-8.785306,-3.6059377,2019-11-12 12:58:51.856000-06:00,2019-11-12 12:00
1573585131906.0,2.873052,-8.763696000000001,-3.5811157,2019-11-12 12:58:51.906000-06:00,2019-11-12 12:00
1573585131956.0,2.8587728,-8.752991,-3.6041279999999998,2019-11-12 12:58:51.956000-06:00,2019-11-12 12:00
1573585132006.0,2.8875593999999998,-8.748175999999999,-3.6091757000000007,2019-11-12 12:58:52.006000-06:00,2019-11-12 12:00
1573585132056.0,2.8983357000000005,-8.743833,-3.6265466,2019-11-12 12:58:52.056000-06:00,2019-11-12 12:00
1573585132107.0,2.8768446,-8.762997,-3.6363363,2019-11-12 12:58:52.107000-06:00,2019-11-12 12:00
1573585132156.0,2.8731603999999997,-8.750777000000001,-3.6299940000000004,2019-11-12 12:58:52.156000-06:00,2019-11-12 12:00
1573585132206.0,2.8926117000000002,-8.731053999999999,-3.5958855000000005,2019-11-12 12:58:52.206000-06:00,2019-11-12 12:00
1573585132256.0,2.8589807,-8.740353,-3.6023655,2019-11-12 12:58:52.256000-06:00,2019-11-12 12:00
1573585132306.0,2.8334452999999997,-8.774396000000001,-3.6059859,2019-11-12 12:58:52.306000-06:00,2019-11-12 12:00
1573585132356.0,2.8457017000000002,-8.775115,-3.5567634,2019-11-12 12:58:52.356000-06:00,2019-11-12 12:00
1573585132406.0,2.8467963,-8.751455,-3.5583687000000004,2019-11-12 12:58:52.406000-06:00,2019-11-12 12:00
1573585132456.0,2.8999786,-8.75845,-3.6053061,2019-11-12 12:58:52.456000-06:00,2019-11-12 12:00
1573585132506.0,2.8762567000000003,-8.766248,-3.5767138,2019-11-12 12:58:52.506000-06:00,2019-11-12 12:00
1573585132556.0,2.8505728,-8.7687435,-3.5537736000000004,2019-11-12 12:58:52.556000-06:00,2019-11-12 12:00
1573585132606.0,2.8759537,-8.757451,-3.562068,2019-11-12 12:58:52.606000-06:00,2019-11-12 12:00
1573585132656.0,2.860089,-8.774774,-3.5607915,2019-11-12 12:58:52.656000-06:00,2019-11-12 12:00
1573585132706.0,2.8533401,-8.770285000000001,-3.5548031000000004,2019-11-12 12:58:52.706000-06:00,2019-11-12 12:00
1573585132756.0,2.8376153,-8.784556,-3.5595446,2019-11-12 12:58:52.756000-06:00,2019-11-12 12:00
1573585132806.0,2.8484363999999998,-8.781082000000001,-3.5868247,2019-11-12 12:58:52.806000-06:00,2019-11-12 12:00
1573585132856.0,2.9120686,-8.763162,-3.5753519999999996,2019-11-12 12:58:52.856000-06:00,2019-11-12 12:00
1573585132906.0,2.8782343999999997,-8.779213,-3.5312037000000003,2019-11-12 12:58:52.906000-06:00,2019-11-12 12:00
1573585132956.0,2.791688,-8.804133,-3.5508056000000003,2019-11-12 12:58:52.956000-06:00,2019-11-12 12:00
1573585133006.0,2.863363,-8.765191999999999,-3.5508847,2019-11-12 12:58:53.006000-06:00,2019-11-12 12:00
1573585133056.0,2.8577485,-8.802772000000001,-3.5354195,2019-11-12 12:58:53.056000-06:00,2019-11-12 12:00
1573585133106.0,2.8458586,-8.790806,-3.5205631,2019-11-12 12:58:53.106000-06:00,2019-11-12 12:00
1573585133156.0,2.8517492,-8.781851,-3.5189776,2019-11-12 12:58:53.156000-06:00,2019-11-12 12:00
1573585133206.0,2.8374917999999996,-8.789313,-3.5240432999999998,2019-11-12 12:58:53.206000-06:00,2019-11-12 12:00
1573585133256.0,2.831827,-8.814280499999999,-3.5113468,2019-11-12 12:58:53.256000-06:00,2019-11-12 12:00
1573585133306.0,2.8489847000000004,-8.803333,-3.5173235000000003,2019-11-12 12:58:53.306000-06:00,2019-11-12 12:00
1573585133356.0,2.8914720000000003,-8.770659,-3.5296254,2019-11-12 12:58:53.356000-06:00,2019-11-12 12:00
1573585133406.0,2.8677754,-8.795084,-3.5228013999999996,2019-11-12 12:58:53.406000-06:00,2019-11-12 12:00
1573585133456.0,2.8503087000000003,-8.804955999999999,-3.5104877999999995,2019-11-12 12:58:53.456000-06:00,2019-11-12 12:00
1573585133506.0,2.8649626,-8.770367,-3.5487583,2019-11-12 12:58:53.506000-06:00,2019-11-12 12:00
1573585133556.0,2.8802857000000004,-8.782891000000001,-3.5325196000000005,2019-11-12 12:58:53.556000-06:00,2019-11-12 12:00
1573585133606.0,2.851521,-8.784311,-3.4784089999999996,2019-11-12 12:58:53.606000-06:00,2019-11-12 12:00
1573585133656.0,2.8765812000000004,-8.797003,-3.473245,2019-11-12 12:58:53.656000-06:00,2019-11-12 12:00
1573585133706.0,2.8725278,-8.778399,-3.4950595,2019-11-12 12:58:53.706000-06:00,2019-11-12 12:00
1573585133756.0,2.8785064,-8.781852,-3.4671295,2019-11-12 12:58:53.756000-06:00,2019-11-12 12:00
1573585133806.0,2.8690974999999996,-8.792575999999999,-3.4685256,2019-11-12 12:58:53.806000-06:00,2019-11-12 12:00
1573585133856.0,2.8681011,-8.798181,-3.5064256,2019-11-12 12:58:53.856000-06:00,2019-11-12 12:00
1573585133906.0,2.876395,-8.787546,-3.4834986000000003,2019-11-12 12:58:53.906000-06:00,2019-11-12 12:00
1573585133956.0,2.8590748,-8.799331,-3.4837233999999997,2019-11-12 12:58:53.956000-06:00,2019-11-12 12:00
1573585134006.0,2.8741407000000003,-8.791196000000001,-3.5028086000000003,2019-11-12 12:58:54.006000-06:00,2019-11-12 12:00
1573585134056.0,2.8998172,-8.791768,-3.528051,2019-11-12 12:58:54.056000-06:00,2019-11-12 12:00
1573585134106.0,2.9013577,-8.792514,-3.5173062999999996,2019-11-12 12:58:54.106000-06:00,2019-11-12 12:00
1573585134156.0,2.892026,-8.775733,-3.5338004,2019-11-12 12:58:54.156000-06:00,2019-11-12 12:00
1573585134206.0,2.9009206,-8.773291,-3.5550508,2019-11-12 12:58:54.206000-06:00,2019-11-12 12:00
1573585134256.0,2.9012535,-8.762997,-3.5400449999999997,2019-11-12 12:58:54.256000-06:00,2019-11-12 12:00
1573585134306.0,2.9037998,-8.782105,-3.5150354,2019-11-12 12:58:54.306000-06:00,2019-11-12 12:00
1573585134356.0,2.8710976,-8.793557,-3.538711,2019-11-12 12:58:54.356000-06:00,2019-11-12 12:00
1573585134406.0,2.8681332999999998,-8.771266,-3.5257212999999994,2019-11-12 12:58:54.406000-06:00,2019-11-12 12:00
1573585134456.0,2.8930645,-8.770128999999999,-3.5162544000000002,2019-11-12 12:58:54.456000-06:00,2019-11-12 12:00
1573585134506.0,2.9073732000000003,-8.773372,-3.5340083,2019-11-12 12:58:54.506000-06:00,2019-11-12 12:00
1573585134556.0,2.8946187,-8.776428,-3.5159987999999998,2019-11-12 12:58:54.556000-06:00,2019-11-12 12:00
1573585134606.0,2.8892192999999997,-8.766245,-3.5093653,2019-11-12 12:58:54.606000-06:00,2019-11-12 12:00
1573585134656.0,2.8924220000000003,-8.7779665,-3.5476437000000005,2019-11-12 12:58:54.656000-06:00,2019-11-12 12:00
1573585134706.0,2.8526974,-8.793289999999999,-3.5651336000000002,2019-11-12 12:58:54.706000-06:00,2019-11-12 12:00
1573585134756.0,2.84464,-8.782257000000001,-3.5481135999999998,2019-11-12 12:58:54.756000-06:00,2019-11-12 12:00
1573585134806.0,2.88869,-8.785283,-3.5218480000000003,2019-11-12 12:58:54.806000-06:00,2019-11-12 12:00
1573585134856.0,2.8989046000000003,-8.772708999999999,-3.4868309999999996,2019-11-12 12:58:54.856000-06:00,2019-11-12 12:00
1573585134906.0,2.8785932,-8.775409,-3.4843287000000003,2019-11-12 12:58:54.906000-06:00,2019-11-12 12:00
1573585134956.0,2.867051,-8.808878,-3.5144153,2019-11-12 12:58:54.956000-06:00,2019-11-12 12:00
1573585135006.0,2.8726296000000002,-8.807555,-3.5473814,2019-11-12 12:58:55.006000-06:00,2019-11-12 12:00
1573585135056.0,2.8764331000000003,-8.776153,-3.5089245000000004,2019-11-12 12:58:55.056000-06:00,2019-11-12 12:00
1573585135106.0,2.8664734,-8.789519,-3.4598117,2019-11-12 12:58:55.106000-06:00,2019-11-12 12:00
1573585135156.0,2.8811028,-8.798822,-3.4318383000000003,2019-11-12 12:58:55.156000-06:00,2019-11-12 12:00
1573585135206.0,2.879093,-8.800612,-3.4611921000000003,2019-11-12 12:58:55.206000-06:00,2019-11-12 12:00
1573585135256.0,2.8649936,-8.804171,-3.4644825,2019-11-12 12:58:55.256000-06:00,2019-11-12 12:00
1573585135306.0,2.8472192,-8.799261999999999,-3.4567205999999997,2019-11-12 12:58:55.306000-06:00,2019-11-12 12:00
1573585135356.0,2.8939283,-8.817499,-3.4809514999999998,2019-11-12 12:58:55.356000-06:00,2019-11-12 12:00
1573585135406.0,2.8912296000000004,-8.813736,-3.4690937999999996,2019-11-12 12:58:55.406000-06:00,2019-11-12 12:00
1573585135456.0,2.8845544,-8.807348,-3.4501476,2019-11-12 12:58:55.456000-06:00,2019-11-12 12:00
1573585135506.0,2.883712,-8.794901,-3.4580815,2019-11-12 12:58:55.506000-06:00,2019-11-12 12:00
1573585135556.0,2.8597283,-8.796308,-3.4736254,2019-11-12 12:58:55.556000-06:00,2019-11-12 12:00
1573585135606.0,2.8710876,-8.804064,-3.4542010000000003,2019-11-12 12:58:55.606000-06:00,2019-11-12 12:00
1573585135656.0,2.882683,-8.803276,-3.4647252999999996,2019-11-12 12:58:55.656000-06:00,2019-11-12 12:00
1573585135706.0,2.8945029,-8.809255,-3.4529824000000002,2019-11-12 12:58:55.706000-06:00,2019-11-12 12:00
1573585135756.0,2.9166777,-8.805774000000001,-3.434831,2019-11-12 12:58:55.756000-06:00,2019-11-12 12:00
1573585135806.0,2.9085064,-8.811145,-3.4517765,2019-11-12 12:58:55.806000-06:00,2019-11-12 12:00
1573585135856.0,2.8726623,-8.805098,-3.4352496,2019-11-12 12:58:55.856000-06:00,2019-11-12 12:00
1573585135906.0,2.8854412999999997,-8.804752,-3.4018163999999995,2019-11-12 12:58:55.906000-06:00,2019-11-12 12:00
1573585135956.0,2.8735952,-8.815697,-3.4017413,2019-11-12 12:58:55.956000-06:00,2019-11-12 12:00
1573585136006.0,2.91463,-8.818258,-3.4132377999999997,2019-11-12 12:58:56.006000-06:00,2019-11-12 12:00
1573585136056.0,2.9086778,-8.819742,-3.4139410000000003,2019-11-12 12:58:56.056000-06:00,2019-11-12 12:00
1573585136106.0,2.9120142,-8.800839999999999,-3.3965137000000003,2019-11-12 12:58:56.106000-06:00,2019-11-12 12:00
1573585136156.0,2.9249847,-8.798394,-3.4317613,2019-11-12 12:58:56.156000-06:00,2019-11-12 12:00
1573585136206.0,2.8881512000000003,-8.804546,-3.4356508000000003,2019-11-12 12:58:56.206000-06:00,2019-11-12 12:00
1573585136256.0,2.8813357,-8.820575999999999,-3.4225006000000002,2019-11-12 12:58:56.256000-06:00,2019-11-12 12:00
1573585136306.0,2.8921482999999997,-8.804751,-3.4442706,2019-11-12 12:58:56.306000-06:00,2019-11-12 12:00
1573585136356.0,2.9020088,-8.797657000000001,-3.440546,2019-11-12 12:58:56.356000-06:00,2019-11-12 12:00
1573585136406.0,2.9149604,-8.80134,-3.4220617,2019-11-12 12:58:56.406000-06:00,2019-11-12 12:00
1573585136456.0,2.9179642000000006,-8.80372,-3.4559665,2019-11-12 12:58:56.456000-06:00,2019-11-12 12:00
1573585136506.0,2.9233966000000002,-8.801359,-3.4530394,2019-11-12 12:58:56.506000-06:00,2019-11-12 12:00
1573585136556.0,2.9127166,-8.795411999999999,-3.4305928,2019-11-12 12:58:56.556000-06:00,2019-11-12 12:00
1573585136606.0,2.8984756000000003,-8.794138,-3.4335794,2019-11-12 12:58:56.606000-06:00,2019-11-12 12:00
1573585136656.0,2.8981311,-8.797585,-3.4564168,2019-11-12 12:58:56.656000-06:00,2019-11-12 12:00
1573585136706.0,2.9093923999999998,-8.802438,-3.4557023,2019-11-12 12:58:56.706000-06:00,2019-11-12 12:00
1573585136756.0,2.9165322999999996,-8.805413,-3.4387190000000003,2019-11-12 12:58:56.756000-06:00,2019-11-12 12:00
1573585136806.0,2.910778,-8.806115,-3.4474485,2019-11-12 12:58:56.806000-06:00,2019-11-12 12:00
1573585136856.0,2.894776,-8.796534,-3.440638,2019-11-12 12:58:56.856000-06:00,2019-11-12 12:00
1573585136906.0,2.9057834,-8.799650999999999,-3.4342113,2019-11-12 12:58:56.906000-06:00,2019-11-12 12:00
1573585136956.0,2.891501,-8.80372,-3.4458535000000006,2019-11-12 12:58:56.956000-06:00,2019-11-12 12:00
1573585137006.0,2.890225,-8.80372,-3.4525797,2019-11-12 12:58:57.006000-06:00,2019-11-12 12:00
1573585137056.0,2.9247139,-8.80218,-3.443773,2019-11-12 12:58:57.056000-06:00,2019-11-12 12:00
1573585137106.0,2.8996223999999997,-8.798963,-3.4419234,2019-11-12 12:58:57.106000-06:00,2019-11-12 12:00
1573585137156.0,2.9059174,-8.799935000000001,-3.4315665,2019-11-12 12:58:57.156000-06:00,2019-11-12 12:00
1573585137206.0,2.905919,-8.798658999999999,-3.4311404000000003,2019-11-12 12:58:57.206000-06:00,2019-11-12 12:00
1573585137256.0,2.89455,-8.802162,-3.4362016000000004,2019-11-12 12:58:57.256000-06:00,2019-11-12 12:00
1573585137306.0,2.900481,-8.797092,-3.447793,2019-11-12 12:58:57.306000-06:00,2019-11-12 12:00
1573585137356.0,2.908353,-8.801701,-3.4732300000000005,2019-11-12 12:58:57.356000-06:00,2019-11-12 12:00
1573585137406.0,2.91871,-8.800981,-3.4502512999999997,2019-11-12 12:58:57.406000-06:00,2019-11-12 12:00
1573585137456.0,2.9231293,-8.780955,-3.4366627,2019-11-12 12:58:57.456000-06:00,2019-11-12 12:00
1573585137506.0,2.8894272,-8.791742999999999,-3.4601010000000003,2019-11-12 12:58:57.506000-06:00,2019-11-12 12:00
1573585137556.0,2.900794,-8.801530999999999,-3.4553656999999998,2019-11-12 12:58:57.556000-06:00,2019-11-12 12:00
1573585137606.0,2.8998601,-8.808511,-3.4731715,2019-11-12 12:58:57.606000-06:00,2019-11-12 12:00
1573585137656.0,2.901071,-8.78838,-3.4636354,2019-11-12 12:58:57.656000-06:00,2019-11-12 12:00
1573585137706.0,2.9084897,-8.781417,-3.4258485,2019-11-12 12:58:57.706000-06:00,2019-11-12 12:00
1573585137756.0,2.9205449,-8.806909,-3.495372,2019-11-12 12:58:57.756000-06:00,2019-11-12 12:00
1573585137806.0,2.9218217999999996,-8.793163,-3.4840394999999997,2019-11-12 12:58:57.806000-06:00,2019-11-12 12:00
1573585137856.0,2.9120652999999996,-8.768599499999999,-3.420682,2019-11-12 12:58:57.856000-06:00,2019-11-12 12:00
1573585137906.0,2.8972561000000003,-8.797002,-3.4750528,2019-11-12 12:58:57.906000-06:00,2019-11-12 12:00
1573585137956.0,2.9126642000000005,-8.785630000000001,-3.488753,2019-11-12 12:58:57.956000-06:00,2019-11-12 12:00
1573585138006.0,2.9119437,-8.790589,-3.478108,2019-11-12 12:58:58.006000-06:00,2019-11-12 12:00
1573585138056.0,2.9268612999999997,-8.798907,-3.4793093,2019-11-12 12:58:58.056000-06:00,2019-11-12 12:00
1573585138106.0,2.9247801,-8.783418,-3.4528513,2019-11-12 12:58:58.106000-06:00,2019-11-12 12:00
1573585138156.0,2.9067217999999997,-8.780914,-3.4670517,2019-11-12 12:58:58.156000-06:00,2019-11-12 12:00
1573585138206.0,2.9064415,-8.797725,-3.4745293,2019-11-12 12:58:58.206000-06:00,2019-11-12 12:00
1573585138256.0,2.9262487999999998,-8.799102,-3.4768388,2019-11-12 12:58:58.256000-06:00,2019-11-12 12:00
1573585138306.0,2.9173557999999997,-8.783152000000001,-3.4620566,2019-11-12 12:58:58.306000-06:00,2019-11-12 12:00
1573585138356.0,2.92273,-8.780503,-3.4494083,2019-11-12 12:58:58.356000-06:00,2019-11-12 12:00
1573585138406.0,2.9309893,-8.780859,-3.447793,2019-11-12 12:58:58.406000-06:00,2019-11-12 12:00
1573585138456.0,2.9384365000000003,-8.775611999999999,-3.4820377999999996,2019-11-12 12:58:58.456000-06:00,2019-11-12 12:00
1573585138506.0,2.9284008,-8.787335,-3.4652035000000003,2019-11-12 12:58:58.506000-06:00,2019-11-12 12:00
1573585138556.0,2.8539932,-8.81988,-3.490905,2019-11-12 12:58:58.556000-06:00,2019-11-12 12:00
1573585138606.0,2.8318014,-8.780880999999999,-3.4841979,2019-11-12 12:58:58.606000-06:00,2019-11-12 12:00
1573585138656.0,2.8772318,-8.825713,-3.5204098,2019-11-12 12:58:58.656000-06:00,2019-11-12 12:00
1573585138706.0,2.8300967,-8.82357,-3.4679961,2019-11-12 12:58:58.706000-06:00,2019-11-12 12:00
1573585138756.0,2.8549275,-8.822134,-3.4137187000000004,2019-11-12 12:58:58.756000-06:00,2019-11-12 12:00
1573585138807.0,2.8889415,-8.796763,-3.4332967000000005,2019-11-12 12:58:58.807000-06:00,2019-11-12 12:00
1573585138856.0,2.8371003,-8.830741999999999,-3.4311872,2019-11-12 12:58:58.856000-06:00,2019-11-12 12:00
1573585138906.0,2.8364496,-8.864887,-3.4316809999999998,2019-11-12 12:58:58.906000-06:00,2019-11-12 12:00
1573585138956.0,2.845801,-8.834707,-3.4253051,2019-11-12 12:58:58.956000-06:00,2019-11-12 12:00
1573585139006.0,2.8479223,-8.827210000000001,-3.3712366,2019-11-12 12:58:59.006000-06:00,2019-11-12 12:00
1573585139056.0,2.8350549,-8.83332,-3.3532144999999995,2019-11-12 12:58:59.056000-06:00,2019-11-12 12:00
1573585139106.0,2.8291128,-8.838621,-3.4165910000000004,2019-11-12 12:58:59.106000-06:00,2019-11-12 12:00
1573585139156.0,2.8358404999999998,-8.848597,-3.4300663,2019-11-12 12:58:59.156000-06:00,2019-11-12 12:00
1573585139206.0,2.8434142999999996,-8.8359,-3.3946083,2019-11-12 12:58:59.206000-06:00,2019-11-12 12:00
1573585139256.0,2.8493652000000003,-8.836799000000001,-3.4082220000000003,2019-11-12 12:58:59.256000-06:00,2019-11-12 12:00
1573585139306.0,2.869325,-8.834861,-3.4518766000000003,2019-11-12 12:58:59.306000-06:00,2019-11-12 12:00
1573585139356.0,2.8691556,-8.831353,-3.4222906,2019-11-12 12:58:59.356000-06:00,2019-11-12 12:00
1573585139406.0,2.8819327,-8.819036,-3.4015522000000002,2019-11-12 12:58:59.406000-06:00,2019-11-12 12:00
1573585139456.0,2.892337,-8.808243,-3.4157097000000003,2019-11-12 12:58:59.456000-06:00,2019-11-12 12:00
1573585139506.0,2.8719862000000003,-8.811292,-3.4144980000000005,2019-11-12 12:58:59.506000-06:00,2019-11-12 12:00
1573585139556.0,2.8821689999999998,-8.82693,-3.4024305,2019-11-12 12:58:59.556000-06:00,2019-11-12 12:00
1573585139606.0,2.8873835,-8.825337,-3.3870847,2019-11-12 12:58:59.606000-06:00,2019-11-12 12:00
1573585139656.0,2.8695161,-8.825314500000001,-3.4019873,2019-11-12 12:58:59.656000-06:00,2019-11-12 12:00
1573585139706.0,2.8812592,-8.815767,-3.402712,2019-11-12 12:58:59.706000-06:00,2019-11-12 12:00
1573585139756.0,2.9064882,-8.815874,-3.4249553999999995,2019-11-12 12:58:59.756000-06:00,2019-11-12 12:00
1573585139806.0,2.9033601000000004,-8.808511,-3.4103544,2019-11-12 12:58:59.806000-06:00,2019-11-12 12:00
1573585139856.0,2.8872218,-8.822230000000001,-3.4036994,2019-11-12 12:58:59.856000-06:00,2019-11-12 12:00
1573585139906.0,2.8998845,-8.790954,-3.4257157,2019-11-12 12:58:59.906000-06:00,2019-11-12 12:00
1573585139956.0,2.9125647999999997,-8.79989,-3.4476989999999996,2019-11-12 12:58:59.956000-06:00,2019-11-12 12:00
1573585140006.0,2.9115033,-8.802658000000001,-3.444722,2019-11-12 12:59:00.006000-06:00,2019-11-12 12:00
1573585140056.0,2.9085252,-8.798036999999999,-3.4548967000000004,2019-11-12 12:59:00.056000-06:00,2019-11-12 12:00
1573585140106.0,2.9122242999999997,-8.792084,-3.4379034,2019-11-12 12:59:00.106000-06:00,2019-11-12 12:00
1573585140156.0,2.883819,-8.793685,-3.4512851,2019-11-12 12:59:00.156000-06:00,2019-11-12 12:00
1573585140206.0,2.8902097,-8.802807000000001,-3.4618654,2019-11-12 12:59:00.206000-06:00,2019-11-12 12:00
1573585140256.0,2.9035735000000003,-8.804310000000001,-3.4499839999999997,2019-11-12 12:59:00.256000-06:00,2019-11-12 12:00
1573585140306.0,2.9074497000000004,-8.797830000000001,-3.4502506,2019-11-12 12:59:00.306000-06:00,2019-11-12 12:00
1573585140356.0,2.9010997000000005,-8.786093,-3.4182269999999995,2019-11-12 12:59:00.356000-06:00,2019-11-12 12:00
1573585140406.0,2.9112382,-8.80144,-3.4607356,2019-11-12 12:59:00.406000-06:00,2019-11-12 12:00
1573585140456.0,2.912235,-8.800450999999999,-3.4600394,2019-11-12 12:59:00.456000-06:00,2019-11-12 12:00
1573585140506.0,2.9033822999999996,-8.79853,-3.4194352999999995,2019-11-12 12:59:00.506000-06:00,2019-11-12 12:00
1573585140556.0,2.8961616,-8.797081,-3.4527876,2019-11-12 12:59:00.556000-06:00,2019-11-12 12:00
1573585140606.0,2.908213,-8.806008,-3.4543873999999994,2019-11-12 12:59:00.606000-06:00,2019-11-12 12:00
1573585140656.0,2.9111161,-8.802850999999999,-3.451811,2019-11-12 12:59:00.656000-06:00,2019-11-12 12:00
1573585140706.0,2.8928967,-8.800379,-3.4414654000000002,2019-11-12 12:59:00.706000-06:00,2019-11-12 12:00
1573585140756.0,2.9127793,-8.8010025,-3.4574392,2019-11-12 12:59:00.756000-06:00,2019-11-12 12:00
1573585140806.0,2.9118527999999997,-8.794825999999999,-3.4478230000000005,2019-11-12 12:59:00.806000-06:00,2019-11-12 12:00
1573585140856.0,2.9019997,-8.805418,-3.437185,2019-11-12 12:59:00.856000-06:00,2019-11-12 12:00
1573585140906.0,2.8942826,-8.809603,-3.4541489999999997,2019-11-12 12:59:00.906000-06:00,2019-11-12 12:00
1573585140956.0,2.895966,-8.80598,-3.4528005,2019-11-12 12:59:00.956000-06:00,2019-11-12 12:00
1573585141006.0,2.9077737,-8.796534,-3.4422207,2019-11-12 12:59:01.006000-06:00,2019-11-12 12:00
1573585141056.0,2.9161322,-8.800116000000001,-3.454142,2019-11-12 12:59:01.056000-06:00,2019-11-12 12:00
1573585141106.0,2.9192197,-8.793075,-3.450133,2019-11-12 12:59:01.106000-06:00,2019-11-12 12:00
1573585141156.0,2.9079387000000003,-8.782285,-3.4316584999999997,2019-11-12 12:59:01.156000-06:00,2019-11-12 12:00
1573585141206.0,2.9445753,-8.819274,-3.4453242,2019-11-12 12:59:01.206000-06:00,2019-11-12 12:00
1573585141256.0,3.060325,-9.0655365,-3.5039387000000004,2019-11-12 12:59:01.256000-06:00,2019-11-12 12:00
1573585141306.0,3.1478002,-9.855133,-3.5807922,2019-11-12 12:59:01.306000-06:00,2019-11-12 12:00
1573585141356.0,3.5357510000000003,-12.55385,-4.616002,2019-11-12 12:59:01.356000-06:00,2019-11-12 12:00
1573585141406.0,2.4586241,-11.783223,-3.5594342000000005,2019-11-12 12:59:01.406000-06:00,2019-11-12 12:00
1573585141456.0,1.4523097,-11.940941,-3.371399,2019-11-12 12:59:01.456000-06:00,2019-11-12 12:00
