Time,rotX,rotY,rotZ,DT,Hour
1573584573393.0,-0.07000434,-0.23903519,0.35139886,2019-11-12 12:49:33.393000-06:00,2019-11-12 12:00
1573584573443.0,-0.6820518,0.09997243,0.28484255,2019-11-12 12:49:33.443000-06:00,2019-11-12 12:00
1573584573493.0,-1.1076498,0.3213546,0.5296163,2019-11-12 12:49:33.493000-06:00,2019-11-12 12:00
1573584573543.0,-1.5172434,0.47533825,0.74415845,2019-11-12 12:49:33.543000-06:00,2019-11-12 12:00
1573584573593.0,-1.6741912,0.2206971,0.34824166,2019-11-12 12:49:33.593000-06:00,2019-11-12 12:00
1573584573643.0,-1.0777854,-0.043534487000000004,0.30600768,2019-11-12 12:49:33.643000-06:00,2019-11-12 12:00
1573584573693.0,0.2803536,-0.008694968,0.40952396,2019-11-12 12:49:33.693000-06:00,2019-11-12 12:00
1573584573743.0,1.0155232,-0.1532558,0.3689558,2019-11-12 12:49:33.743000-06:00,2019-11-12 12:00
1573584573793.0,1.1041173999999998,0.02778423,0.101475656,2019-11-12 12:49:33.793000-06:00,2019-11-12 12:00
1573584573842.0,0.58659184,0.10717606,0.07956326,2019-11-12 12:49:33.842000-06:00,2019-11-12 12:00
1573584573892.0,0.3006184,0.0054914756,0.0027177962,2019-11-12 12:49:33.892000-06:00,2019-11-12 12:00
1573584573943.0,0.012704436999999999,0.09392636,-0.037581846,2019-11-12 12:49:33.943000-06:00,2019-11-12 12:00
1573584573993.0,0.8344179,0.20164442,0.01596559,2019-11-12 12:49:33.993000-06:00,2019-11-12 12:00
1573584574043.0,1.2002746000000002,-0.015036947,0.069587655,2019-11-12 12:49:34.043000-06:00,2019-11-12 12:00
1573584574093.0,0.028981182999999997,0.12017454,-0.23024404,2019-11-12 12:49:34.093000-06:00,2019-11-12 12:00
1573584574143.0,-0.33346578,0.16340826,-0.44021085,2019-11-12 12:49:34.143000-06:00,2019-11-12 12:00
1573584574192.0,-1.204834,0.0022671174,-0.6936069,2019-11-12 12:49:34.192000-06:00,2019-11-12 12:00
1573584574243.0,0.6127944000000001,-0.28271925,-0.87384003,2019-11-12 12:49:34.243000-06:00,2019-11-12 12:00
1573584574293.0,2.7985352999999997,-0.008383037,-1.0507064,2019-11-12 12:49:34.293000-06:00,2019-11-12 12:00
1573584574343.0,1.7007377000000001,-0.18894312,-0.0745821,2019-11-12 12:49:34.343000-06:00,2019-11-12 12:00
1573584574393.0,-0.57762516,-0.42829055,0.8278184000000001,2019-11-12 12:49:34.393000-06:00,2019-11-12 12:00
1573584574443.0,-2.1263115000000004,-0.25482866,-0.004339159,2019-11-12 12:49:34.443000-06:00,2019-11-12 12:00
1573584574493.0,-0.6245625,-0.17401391,-0.12925969,2019-11-12 12:49:34.493000-06:00,2019-11-12 12:00
1573584574543.0,1.2273427,-0.33582973,0.19854349,2019-11-12 12:49:34.543000-06:00,2019-11-12 12:00
1573584574592.0,2.4082901000000003,0.15673958,0.7722539,2019-11-12 12:49:34.592000-06:00,2019-11-12 12:00
1573584574643.0,3.3237307,1.6000336000000002,1.8469137999999998,2019-11-12 12:49:34.643000-06:00,2019-11-12 12:00
1573584574693.0,4.879171400000001,2.2612143,1.3349942,2019-11-12 12:49:34.693000-06:00,2019-11-12 12:00
1573584574743.0,7.527332,-1.6233997,0.9681595,2019-11-12 12:49:34.743000-06:00,2019-11-12 12:00
1573584574792.0,7.573909,-0.24182262,0.75056666,2019-11-12 12:49:34.792000-06:00,2019-11-12 12:00
1573584574843.0,6.369098999999999,0.6170843,0.8820277,2019-11-12 12:49:34.843000-06:00,2019-11-12 12:00
1573584574893.0,4.56945,0.18927601,0.33564353,2019-11-12 12:49:34.893000-06:00,2019-11-12 12:00
1573584574943.0,2.6996088,0.4433044,-0.01596734,2019-11-12 12:49:34.943000-06:00,2019-11-12 12:00
1573584574993.0,1.4593586,0.46006328,-0.20107411,2019-11-12 12:49:34.993000-06:00,2019-11-12 12:00
1573584575043.0,0.78017014,0.48227020000000004,-0.29079499999999997,2019-11-12 12:49:35.043000-06:00,2019-11-12 12:00
1573584575093.0,0.6894854,0.41185045,-0.42117053,2019-11-12 12:49:35.093000-06:00,2019-11-12 12:00
1573584575142.0,0.41882179999999997,0.35871315,-0.51824176,2019-11-12 12:49:35.142000-06:00,2019-11-12 12:00
1573584575193.0,0.2700694,0.27312478,-0.43620318,2019-11-12 12:49:35.193000-06:00,2019-11-12 12:00
1573584575243.0,0.5300399,0.13298486,-0.34770975,2019-11-12 12:49:35.243000-06:00,2019-11-12 12:00
1573584575293.0,0.33255088,0.03443093,-0.325994,2019-11-12 12:49:35.293000-06:00,2019-11-12 12:00
1573584575343.0,0.32796273,-0.039689727,-0.25484687,2019-11-12 12:49:35.343000-06:00,2019-11-12 12:00
1573584575393.0,0.18913314,0.061788335,-0.23083089999999998,2019-11-12 12:49:35.393000-06:00,2019-11-12 12:00
1573584575443.0,-0.10686103,0.25696847,-0.11451249599999999,2019-11-12 12:49:35.443000-06:00,2019-11-12 12:00
1573584575493.0,0.045323353,0.14918299999999998,0.07319859,2019-11-12 12:49:35.493000-06:00,2019-11-12 12:00
1573584575543.0,0.0186009,0.16509855,0.110013366,2019-11-12 12:49:35.543000-06:00,2019-11-12 12:00
1573584575592.0,0.29227066,0.12488786,0.011729911,2019-11-12 12:49:35.592000-06:00,2019-11-12 12:00
1573584575643.0,0.54364294,-0.25741607,-0.4817906,2019-11-12 12:49:35.643000-06:00,2019-11-12 12:00
1573584575693.0,0.43945616,-0.016249212,-0.30999652,2019-11-12 12:49:35.693000-06:00,2019-11-12 12:00
1573584575743.0,0.49138585,0.33222917,-0.08962642,2019-11-12 12:49:35.743000-06:00,2019-11-12 12:00
1573584575793.0,0.84551746,0.41579023,-0.20424014,2019-11-12 12:49:35.793000-06:00,2019-11-12 12:00
1573584575843.0,0.97174895,0.4835325,-0.22679211,2019-11-12 12:49:35.843000-06:00,2019-11-12 12:00
1573584575893.0,1.0282007,0.54701144,-0.19513756,2019-11-12 12:49:35.893000-06:00,2019-11-12 12:00
1573584575942.0,1.0693413,0.7071837,-0.12604400000000002,2019-11-12 12:49:35.942000-06:00,2019-11-12 12:00
1573584575993.0,0.99486524,0.7175793,-0.056747913,2019-11-12 12:49:35.993000-06:00,2019-11-12 12:00
1573584576043.0,1.0175976,0.7213424,-0.08354086,2019-11-12 12:49:36.043000-06:00,2019-11-12 12:00
1573584576093.0,0.463728,0.6506255999999999,-0.23357527,2019-11-12 12:49:36.093000-06:00,2019-11-12 12:00
1573584576143.0,0.13740692,0.5194574000000001,-0.31030974,2019-11-12 12:49:36.143000-06:00,2019-11-12 12:00
1573584576193.0,0.22797820000000002,0.4345318,-0.1535516,2019-11-12 12:49:36.193000-06:00,2019-11-12 12:00
1573584576243.0,0.087146975,0.17387727,-0.0030036052,2019-11-12 12:49:36.243000-06:00,2019-11-12 12:00
1573584576293.0,0.21443008,0.11288398,-0.0007679709,2019-11-12 12:49:36.293000-06:00,2019-11-12 12:00
1573584576343.0,0.24535519,0.16526768,0.004490822,2019-11-12 12:49:36.343000-06:00,2019-11-12 12:00
1573584576393.0,-0.6146816999999999,0.3359255,0.066725075,2019-11-12 12:49:36.393000-06:00,2019-11-12 12:00
1573584576443.0,-0.4934273,0.14073408,0.012267981,2019-11-12 12:49:36.443000-06:00,2019-11-12 12:00
1573584576493.0,0.040878452,0.08698651,0.0006304708999999999,2019-11-12 12:49:36.493000-06:00,2019-11-12 12:00
1573584576543.0,-0.08412164400000001,-0.026442962,0.0044237482,2019-11-12 12:49:36.543000-06:00,2019-11-12 12:00
1573584576593.0,0.07547945,-0.0743117,0.02798769,2019-11-12 12:49:36.593000-06:00,2019-11-12 12:00
1573584576643.0,-0.059030067,-0.033921942000000004,0.04314836,2019-11-12 12:49:36.643000-06:00,2019-11-12 12:00
1573584576693.0,-0.40688792,-0.03141369,0.03831994,2019-11-12 12:49:36.693000-06:00,2019-11-12 12:00
1573584576743.0,-0.23809905,-0.38839640000000003,0.043609935999999995,2019-11-12 12:49:36.743000-06:00,2019-11-12 12:00
1573584576793.0,-0.49049973,-0.7711429,-0.021356147000000002,2019-11-12 12:49:36.793000-06:00,2019-11-12 12:00
1573584576843.0,-1.9440302,-0.76596063,0.36154243,2019-11-12 12:49:36.843000-06:00,2019-11-12 12:00
1573584576893.0,-1.6796553,-0.8791412000000001,0.49624047,2019-11-12 12:49:36.893000-06:00,2019-11-12 12:00
1573584576943.0,-1.0525123,-0.84796524,0.35519862,2019-11-12 12:49:36.943000-06:00,2019-11-12 12:00
1573584576992.0,-0.5989597,-0.54673517,0.17556962,2019-11-12 12:49:36.992000-06:00,2019-11-12 12:00
1573584577042.0,-0.18397471,-0.19119489999999997,0.1167197,2019-11-12 12:49:37.042000-06:00,2019-11-12 12:00
1573584577092.0,0.048100695,-0.07646994,-0.06155362,2019-11-12 12:49:37.092000-06:00,2019-11-12 12:00
1573584577143.0,-0.30087379999999997,0.17679226,0.019763125,2019-11-12 12:49:37.143000-06:00,2019-11-12 12:00
1573584577193.0,-0.31216209999999994,0.057568565,-0.1928693,2019-11-12 12:49:37.193000-06:00,2019-11-12 12:00
1573584577243.0,-0.6344398,0.00386783,-0.22076896,2019-11-12 12:49:37.243000-06:00,2019-11-12 12:00
1573584577293.0,-0.7038151,0.15432641,0.0065773088,2019-11-12 12:49:37.293000-06:00,2019-11-12 12:00
1573584577343.0,-0.68224233,0.020220586999999998,-0.17824239,2019-11-12 12:49:37.343000-06:00,2019-11-12 12:00
1573584577393.0,-0.80385673,0.06587715,-0.2330748,2019-11-12 12:49:37.393000-06:00,2019-11-12 12:00
1573584577443.0,-0.44249544,0.15976009,-0.014959715,2019-11-12 12:49:37.443000-06:00,2019-11-12 12:00
1573584577493.0,-0.1859172,0.24387239,0.08121127,2019-11-12 12:49:37.493000-06:00,2019-11-12 12:00
1573584577543.0,-0.48012152,0.3007685,0.1665054,2019-11-12 12:49:37.543000-06:00,2019-11-12 12:00
1573584577593.0,-0.46023640000000005,0.23181733,0.1121519,2019-11-12 12:49:37.593000-06:00,2019-11-12 12:00
1573584577643.0,-0.45934865,0.20801365,-0.023063645,2019-11-12 12:49:37.643000-06:00,2019-11-12 12:00
1573584577693.0,-0.67502356,0.24688737,-0.027032569,2019-11-12 12:49:37.693000-06:00,2019-11-12 12:00
1573584577743.0,-0.5051827999999999,0.23285988,0.014690751,2019-11-12 12:49:37.743000-06:00,2019-11-12 12:00
1573584577793.0,-0.04768094,0.18197986,-0.01087123,2019-11-12 12:49:37.793000-06:00,2019-11-12 12:00
1573584577842.0,0.44954553,0.26339759999999995,-0.20066053,2019-11-12 12:49:37.842000-06:00,2019-11-12 12:00
1573584577892.0,0.7197511999999999,0.37028968,-0.45403516,2019-11-12 12:49:37.892000-06:00,2019-11-12 12:00
1573584577943.0,0.36603543,0.34208202,-0.8294568000000001,2019-11-12 12:49:37.943000-06:00,2019-11-12 12:00
1573584577993.0,0.47619587,0.36819872,-0.62919295,2019-11-12 12:49:37.993000-06:00,2019-11-12 12:00
1573584578043.0,1.3392203999999999,0.14832413,-0.70337236,2019-11-12 12:49:38.043000-06:00,2019-11-12 12:00
1573584578093.0,-0.43444350000000004,0.25521243,-0.81128716,2019-11-12 12:49:38.093000-06:00,2019-11-12 12:00
1573584578143.0,-0.34137473,-0.10387079,-1.0661277,2019-11-12 12:49:38.143000-06:00,2019-11-12 12:00
1573584578193.0,-0.18683887,-0.20782527,-0.9966263000000001,2019-11-12 12:49:38.193000-06:00,2019-11-12 12:00
1573584578243.0,-0.26439384,-0.13064197,-0.82817036,2019-11-12 12:49:38.243000-06:00,2019-11-12 12:00
1573584578293.0,-0.08536848,-0.3632442,-0.5766031999999999,2019-11-12 12:49:38.293000-06:00,2019-11-12 12:00
1573584578343.0,-0.46936765,-0.39009312,-0.31328237,2019-11-12 12:49:38.343000-06:00,2019-11-12 12:00
1573584578393.0,-0.72915,-0.3675985,-0.19560409,2019-11-12 12:49:38.393000-06:00,2019-11-12 12:00
1573584578443.0,-0.30124509999999993,-0.12316303,-0.09309063,2019-11-12 12:49:38.443000-06:00,2019-11-12 12:00
1573584578493.0,0.35021820000000004,-0.20531979,0.33271974,2019-11-12 12:49:38.493000-06:00,2019-11-12 12:00
1573584578543.0,0.28834936,-0.32662420000000003,0.5322756,2019-11-12 12:49:38.543000-06:00,2019-11-12 12:00
1573584578593.0,-0.19621693,-0.29749307,0.4595317,2019-11-12 12:49:38.593000-06:00,2019-11-12 12:00
1573584578643.0,0.636514,-0.21861058,0.6234978,2019-11-12 12:49:38.643000-06:00,2019-11-12 12:00
1573584578693.0,1.1048126,-0.25535166,0.7563316,2019-11-12 12:49:38.693000-06:00,2019-11-12 12:00
1573584578743.0,0.09900039999999999,0.27911288,0.92796224,2019-11-12 12:49:38.743000-06:00,2019-11-12 12:00
1573584578793.0,-0.82685864,0.529909,0.83508915,2019-11-12 12:49:38.793000-06:00,2019-11-12 12:00
1573584578843.0,-0.7256891,-0.04681447,0.6916314,2019-11-12 12:49:38.843000-06:00,2019-11-12 12:00
1573584578893.0,-0.2670508,-0.43960777,0.5156311,2019-11-12 12:49:38.893000-06:00,2019-11-12 12:00
1573584578943.0,0.23603319,-0.29971853,0.45837232,2019-11-12 12:49:38.943000-06:00,2019-11-12 12:00
1573584578992.0,0.7449816999999999,-0.06284139,0.45280868,2019-11-12 12:49:38.992000-06:00,2019-11-12 12:00
1573584579042.0,0.6601495,0.044963382,0.31932944,2019-11-12 12:49:39.042000-06:00,2019-11-12 12:00
1573584579092.0,0.61200726,0.16710550000000002,0.12083264,2019-11-12 12:49:39.092000-06:00,2019-11-12 12:00
1573584579143.0,0.8449613000000001,0.01794318,-0.16136436,2019-11-12 12:49:39.143000-06:00,2019-11-12 12:00
1573584579193.0,1.0539223,-0.039748102,-0.38593608,2019-11-12 12:49:39.193000-06:00,2019-11-12 12:00
1573584579242.0,1.3296714,-0.11443576,-0.531717,2019-11-12 12:49:39.242000-06:00,2019-11-12 12:00
1573584579292.0,1.3212231,-0.12303737,-0.58602566,2019-11-12 12:49:39.292000-06:00,2019-11-12 12:00
1573584579342.0,0.9568378000000001,-0.040457297,-0.5515753999999999,2019-11-12 12:49:39.342000-06:00,2019-11-12 12:00
1573584579393.0,0.50466573,-0.08896085,-0.40043485,2019-11-12 12:49:39.393000-06:00,2019-11-12 12:00
1573584579443.0,0.0996164,-0.28637376,0.016499846999999998,2019-11-12 12:49:39.443000-06:00,2019-11-12 12:00
1573584579493.0,-0.22280875,-0.43010852,0.34247392,2019-11-12 12:49:39.493000-06:00,2019-11-12 12:00
1573584579543.0,-0.67461735,-0.44996822,0.41175730000000005,2019-11-12 12:49:39.543000-06:00,2019-11-12 12:00
1573584579593.0,-0.33009055,-0.35343185,0.29699752,2019-11-12 12:49:39.593000-06:00,2019-11-12 12:00
1573584579643.0,0.30570385,-0.25988683,0.12572360000000002,2019-11-12 12:49:39.643000-06:00,2019-11-12 12:00
1573584579693.0,-0.090949826,-0.23509264,0.21793282,2019-11-12 12:49:39.693000-06:00,2019-11-12 12:00
1573584579743.0,-0.25986195,-0.065262586,0.36782748,2019-11-12 12:49:39.743000-06:00,2019-11-12 12:00
1573584579793.0,-0.23087382,-0.12269911,0.25007552,2019-11-12 12:49:39.793000-06:00,2019-11-12 12:00
1573584579843.0,0.06288092599999999,-0.101619944,-0.10266029,2019-11-12 12:49:39.843000-06:00,2019-11-12 12:00
1573584579893.0,-0.08636638,-0.069153294,-0.11470001,2019-11-12 12:49:39.893000-06:00,2019-11-12 12:00
1573584579943.0,-0.097508885,-0.26817614,0.10650411,2019-11-12 12:49:39.943000-06:00,2019-11-12 12:00
1573584579993.0,0.025656852999999997,-0.2701151,0.08536743,2019-11-12 12:49:39.993000-06:00,2019-11-12 12:00
1573584580043.0,-0.13419537,-0.10274977,-0.07488489,2019-11-12 12:49:40.043000-06:00,2019-11-12 12:00
1573584580093.0,0.5490607,-0.28799126,-0.20022981,2019-11-12 12:49:40.093000-06:00,2019-11-12 12:00
1573584580143.0,0.33856684,-0.2530756,-0.24052677,2019-11-12 12:49:40.143000-06:00,2019-11-12 12:00
1573584580193.0,-0.18453318,-0.20503038,-0.04877104,2019-11-12 12:49:40.193000-06:00,2019-11-12 12:00
1573584580242.0,-0.009317661999999999,-0.25737897,0.17306088,2019-11-12 12:49:40.242000-06:00,2019-11-12 12:00
1573584580292.0,-0.56036955,-0.032972246000000004,0.06479731,2019-11-12 12:49:40.292000-06:00,2019-11-12 12:00
1573584580342.0,-0.40743458,0.12118557,-0.10390969,2019-11-12 12:49:40.342000-06:00,2019-11-12 12:00
1573584580392.0,-0.005088605,0.09835151,-0.15029207,2019-11-12 12:49:40.392000-06:00,2019-11-12 12:00
1573584580443.0,-0.08411885,0.06656647,-0.13232464,2019-11-12 12:49:40.443000-06:00,2019-11-12 12:00
1573584580493.0,-0.29582214,0.07188333599999999,-0.083394356,2019-11-12 12:49:40.493000-06:00,2019-11-12 12:00
1573584580543.0,-0.5639717,0.20254625,-0.11744365,2019-11-12 12:49:40.543000-06:00,2019-11-12 12:00
1573584580593.0,-0.4171861,0.0923915,-0.031182945,2019-11-12 12:49:40.593000-06:00,2019-11-12 12:00
1573584580643.0,0.42121276,-0.25965714,0.1398174,2019-11-12 12:49:40.643000-06:00,2019-11-12 12:00
1573584580693.0,0.42436463,-0.09141417,-0.014286995,2019-11-12 12:49:40.693000-06:00,2019-11-12 12:00
1573584580743.0,-0.30164155,0.024674257,-0.057386864,2019-11-12 12:49:40.743000-06:00,2019-11-12 12:00
1573584580793.0,-0.66912234,0.07308352,0.028235989,2019-11-12 12:49:40.793000-06:00,2019-11-12 12:00
1573584580843.0,-0.4619942,0.096560165,0.04991562,2019-11-12 12:49:40.843000-06:00,2019-11-12 12:00
1573584580893.0,-0.2373188,-0.030475246,0.12408826,2019-11-12 12:49:40.893000-06:00,2019-11-12 12:00
1573584580943.0,-0.03979404,-0.019001817,0.07315775,2019-11-12 12:49:40.943000-06:00,2019-11-12 12:00
1573584580993.0,0.29550487,-0.06259682,-0.04792187,2019-11-12 12:49:40.993000-06:00,2019-11-12 12:00
1573584581043.0,0.37820712,-0.09244968,-0.034918603,2019-11-12 12:49:41.043000-06:00,2019-11-12 12:00
1573584581093.0,-0.24446483,-0.011591471,0.113773964,2019-11-12 12:49:41.093000-06:00,2019-11-12 12:00
1573584581143.0,0.3726955,-0.166305,-0.03201489,2019-11-12 12:49:41.143000-06:00,2019-11-12 12:00
1573584581193.0,-0.14873451,-0.03669917,-0.03535486,2019-11-12 12:49:41.193000-06:00,2019-11-12 12:00
1573584581243.0,-0.26041338,-0.011208178000000001,0.07416007,2019-11-12 12:49:41.243000-06:00,2019-11-12 12:00
1573584581293.0,-0.052978977999999996,-0.13194159,0.13970134,2019-11-12 12:49:41.293000-06:00,2019-11-12 12:00
1573584581343.0,-0.17228535,-0.11085126,0.11742313,2019-11-12 12:49:41.343000-06:00,2019-11-12 12:00
1573584581393.0,-0.23148409,-0.043020765999999995,0.0486414,2019-11-12 12:49:41.393000-06:00,2019-11-12 12:00
1573584581443.0,-0.0017617414000000002,0.0076260353,-0.03601928,2019-11-12 12:49:41.443000-06:00,2019-11-12 12:00
1573584581493.0,-0.029288325,0.08901277,-0.12807131,2019-11-12 12:49:41.493000-06:00,2019-11-12 12:00
1573584581543.0,-0.14444804,0.13268563,-0.15321249,2019-11-12 12:49:41.543000-06:00,2019-11-12 12:00
1573584581593.0,-0.14503324,0.17770869,-0.21586607,2019-11-12 12:49:41.593000-06:00,2019-11-12 12:00
1573584581643.0,-0.16545726,0.07969152,-0.14572138,2019-11-12 12:49:41.643000-06:00,2019-11-12 12:00
1573584581693.0,-0.072512954,0.18046711,-0.2216129,2019-11-12 12:49:41.693000-06:00,2019-11-12 12:00
1573584581743.0,-0.26732287,0.23045287,-0.16052437,2019-11-12 12:49:41.743000-06:00,2019-11-12 12:00
1573584581793.0,-0.39127117,0.3181237,-0.19133218,2019-11-12 12:49:41.793000-06:00,2019-11-12 12:00
1573584581843.0,-0.18639736,0.05672454,-0.1343946,2019-11-12 12:49:41.843000-06:00,2019-11-12 12:00
1573584581893.0,0.05083433,-0.12655671,-0.038110998,2019-11-12 12:49:41.893000-06:00,2019-11-12 12:00
1573584581943.0,-0.23821065,0.036099166,-0.046068877,2019-11-12 12:49:41.943000-06:00,2019-11-12 12:00
1573584581993.0,-0.16313060000000001,0.004417843,-0.044026233,2019-11-12 12:49:41.993000-06:00,2019-11-12 12:00
1573584582043.0,-0.101880714,-0.030078248999999998,0.035061255,2019-11-12 12:49:42.043000-06:00,2019-11-12 12:00
1573584582093.0,-0.042849495999999994,0.11786047,-0.058944657000000004,2019-11-12 12:49:42.093000-06:00,2019-11-12 12:00
1573584582143.0,0.11428417,0.21769339999999998,-0.15395698,2019-11-12 12:49:42.143000-06:00,2019-11-12 12:00
1573584582192.0,0.18299311,0.23714957,-0.30306740000000004,2019-11-12 12:49:42.192000-06:00,2019-11-12 12:00
1573584582242.0,0.23459145,0.7629161,-0.48413226,2019-11-12 12:49:42.242000-06:00,2019-11-12 12:00
1573584582292.0,0.3646025,0.5680213000000001,-0.28473163,2019-11-12 12:49:42.292000-06:00,2019-11-12 12:00
1573584582343.0,0.31444076,0.19477665,0.015653687,2019-11-12 12:49:42.343000-06:00,2019-11-12 12:00
1573584582393.0,0.31536204,0.04970874,0.09902910000000001,2019-11-12 12:49:42.393000-06:00,2019-11-12 12:00
1573584582443.0,0.18185216,0.12863378,0.053732067,2019-11-12 12:49:42.443000-06:00,2019-11-12 12:00
1573584582493.0,0.019188931,0.2595482,-0.114213526,2019-11-12 12:49:42.493000-06:00,2019-11-12 12:00
1573584582543.0,0.026531328,0.124988146,-0.041867867,2019-11-12 12:49:42.543000-06:00,2019-11-12 12:00
1573584582593.0,-0.036804903,0.017157733,-0.0109570585,2019-11-12 12:49:42.593000-06:00,2019-11-12 12:00
1573584582643.0,0.15566957,0.08817444,-0.0059042447,2019-11-12 12:49:42.643000-06:00,2019-11-12 12:00
1573584582693.0,-0.303068,0.2795269,-0.11747228,2019-11-12 12:49:42.693000-06:00,2019-11-12 12:00
1573584582742.0,-0.74435586,0.30379155,-0.2199873,2019-11-12 12:49:42.742000-06:00,2019-11-12 12:00
1573584582793.0,-1.1586882,-0.048413872999999996,-0.9325904,2019-11-12 12:49:42.793000-06:00,2019-11-12 12:00
1573584582843.0,2.4272182,-1.5098517,-0.15319656,2019-11-12 12:49:42.843000-06:00,2019-11-12 12:00
1573584582893.0,2.918776,-1.0050031,-0.16336852,2019-11-12 12:49:42.893000-06:00,2019-11-12 12:00
1573584582943.0,-1.0150837,-0.13579245,-0.30241764,2019-11-12 12:49:42.943000-06:00,2019-11-12 12:00
1573584582993.0,-1.0828822,0.09974084,-0.34902248,2019-11-12 12:49:42.993000-06:00,2019-11-12 12:00
1573584583043.0,-2.0343902,-0.057481408,-0.20081101,2019-11-12 12:49:43.043000-06:00,2019-11-12 12:00
1573584583093.0,-1.7895805,-0.8264482,0.5204118,2019-11-12 12:49:43.093000-06:00,2019-11-12 12:00
1573584583143.0,-0.5343493,-0.66075253,0.7099151,2019-11-12 12:49:43.143000-06:00,2019-11-12 12:00
1573584583193.0,-0.06861294,-0.51750886,0.5360928,2019-11-12 12:49:43.193000-06:00,2019-11-12 12:00
1573584583242.0,-1.7955927,-0.5816644,0.31361172,2019-11-12 12:49:43.242000-06:00,2019-11-12 12:00
1573584583292.0,-0.32345086,-0.3651112,0.376798,2019-11-12 12:49:43.292000-06:00,2019-11-12 12:00
1573584583342.0,-0.6409033000000001,-0.7477468,0.5969405,2019-11-12 12:49:43.342000-06:00,2019-11-12 12:00
1573584583393.0,-0.011350895,-0.5163757999999999,0.36735606,2019-11-12 12:49:43.393000-06:00,2019-11-12 12:00
1573584583443.0,0.14234318,-0.65933084,0.41669083,2019-11-12 12:49:43.443000-06:00,2019-11-12 12:00
1573584583493.0,-0.29823953,-0.47825572,0.16543522,2019-11-12 12:49:43.493000-06:00,2019-11-12 12:00
1573584583543.0,0.26566693,-0.28600377,0.35490674,2019-11-12 12:49:43.543000-06:00,2019-11-12 12:00
1573584583593.0,0.43437773,-0.17039211,-0.010146737,2019-11-12 12:49:43.593000-06:00,2019-11-12 12:00
1573584583643.0,1.3779173999999998,0.69607055,-0.5925012,2019-11-12 12:49:43.643000-06:00,2019-11-12 12:00
1573584583693.0,2.2894812,2.8322492,0.39465228,2019-11-12 12:49:43.693000-06:00,2019-11-12 12:00
1573584583743.0,1.5840398,1.4557441,0.55094606,2019-11-12 12:49:43.743000-06:00,2019-11-12 12:00
1573584583793.0,-0.13403502,-0.3548723,-0.5209467999999999,2019-11-12 12:49:43.793000-06:00,2019-11-12 12:00
1573584583843.0,-0.33491358,-0.6130606,-0.567724,2019-11-12 12:49:43.843000-06:00,2019-11-12 12:00
1573584583893.0,-0.34139866,0.19400778,-0.83243454,2019-11-12 12:49:43.893000-06:00,2019-11-12 12:00
1573584583943.0,-0.7519802,0.3165166,-0.7767229,2019-11-12 12:49:43.943000-06:00,2019-11-12 12:00
1573584583993.0,-0.34937844,0.44980654,-0.7169558000000001,2019-11-12 12:49:43.993000-06:00,2019-11-12 12:00
1573584584043.0,0.09656241,0.27257928,-1.216312,2019-11-12 12:49:44.043000-06:00,2019-11-12 12:00
1573584584093.0,1.3010514,0.054602914,-1.3836979,2019-11-12 12:49:44.093000-06:00,2019-11-12 12:00
1573584584143.0,1.6763827,0.11455858,-1.8194815,2019-11-12 12:49:44.143000-06:00,2019-11-12 12:00
1573584584193.0,2.1664242999999996,-0.09524837,-2.165044,2019-11-12 12:49:44.193000-06:00,2019-11-12 12:00
1573584584243.0,3.7636394999999996,-0.49814865,-1.859739,2019-11-12 12:49:44.243000-06:00,2019-11-12 12:00
1573584584292.0,4.012569,-0.39252943,-1.407758,2019-11-12 12:49:44.292000-06:00,2019-11-12 12:00
1573584584342.0,4.20066,-0.07823706400000001,-0.7109873999999999,2019-11-12 12:49:44.342000-06:00,2019-11-12 12:00
1573584584392.0,5.5359674000000005,0.26945695,-0.0019180183,2019-11-12 12:49:44.392000-06:00,2019-11-12 12:00
1573584584443.0,3.9593906000000003,0.9934679,-0.17255719,2019-11-12 12:49:44.443000-06:00,2019-11-12 12:00
1573584584493.0,3.2582447999999995,1.4339173,0.33694857,2019-11-12 12:49:44.493000-06:00,2019-11-12 12:00
1573584584543.0,5.099876,3.2171059,1.1740555,2019-11-12 12:49:44.543000-06:00,2019-11-12 12:00
1573584584593.0,4.2033252999999995,4.3568783,1.7858732,2019-11-12 12:49:44.593000-06:00,2019-11-12 12:00
1573584584643.0,1.9676318,3.1826122000000003,1.6969503000000001,2019-11-12 12:49:44.643000-06:00,2019-11-12 12:00
1573584584693.0,0.14797086,2.8413835,0.46613854,2019-11-12 12:49:44.693000-06:00,2019-11-12 12:00
1573584584743.0,1.4384687,2.227448,0.60803485,2019-11-12 12:49:44.743000-06:00,2019-11-12 12:00
1573584584793.0,9.739078999999998,1.5081619,1.419798,2019-11-12 12:49:44.793000-06:00,2019-11-12 12:00
1573584584843.0,4.7560577,0.12866184,-0.10533440000000001,2019-11-12 12:49:44.843000-06:00,2019-11-12 12:00
1573584584893.0,4.0301447,-0.34259626,-0.8167998000000001,2019-11-12 12:49:44.893000-06:00,2019-11-12 12:00
1573584584943.0,4.365245,-0.7471573,-0.5958034999999999,2019-11-12 12:49:44.943000-06:00,2019-11-12 12:00
1573584584992.0,2.6905103,-0.5019406,-0.60693264,2019-11-12 12:49:44.992000-06:00,2019-11-12 12:00
1573584585043.0,2.0038452,0.6908419,-0.53419137,2019-11-12 12:49:45.043000-06:00,2019-11-12 12:00
